id, comm, latitude, longitude
869, 6, 40.719536, -73.83783
870, 8, 40.82381, -73.86883
871, 0, 40.836437, -73.860855
872, 4, 40.699944, -73.906494
873, 0, 40.6728, -73.98321
874, 1, 40.718006, -73.964935
875, 1, 40.71154, -74.005264
876, 0, 40.71401, -73.95068
877, 8, 40.757145, -73.92356
879, 0, 40.750908, -73.99236
880, 5, 40.74767, -73.587715
881, 3, 40.763157, -73.98222
882, 6, 40.61172, -74.15903
883, 31, 40.715714, -73.78461
884, 0, 40.72727, -73.9835
885, 4, 40.683453, -73.78254
886, 6, 40.645428, -73.93041
887, 18, 40.639828, -73.997505
888, 0, 40.68352, -73.96679
889, 8, 40.788708, -74.016304
890, 8, 40.781456, -73.846275
891, 5, 40.876553, -73.865036
892, 29, 40.68565, -73.72637
893, 0, 40.753216, -73.97552
894, 4, 40.8105, -73.92613
895, 4, 40.711678, -74.00011
896, 32, 40.75104, -73.67572
897, 4, 40.756676, -73.98806
898, 14, 40.78014, -73.97954
899, 6, 40.756813, -73.970436
900, 0, 40.63726, -74.03121
901, 0, 40.75937, -73.98443
902, 0, 40.733166, -74.00556
903, 1, 40.72775, -73.99911
904, 0, 40.78567, -73.97272
905, 11, 40.728973, -73.981415
906, 0, 40.784668, -73.97721
907, 29, 40.74485, -73.97056
908, 3, 40.756546, -73.978516
909, 4, 40.812878, -73.939926
910, 8, 40.754906, -73.9715
911, 4, 40.76824, -73.9854
912, 21, 40.66967, -73.97931
913, 0, 40.732384, -74.00475
914, 0, 40.67749, -73.96376
915, 1, 40.724182, -73.99552
916, 8, 40.738808, -74.04601
917, 29, 40.74299, -73.620125
918, 4, 40.740784, -73.99887
919, 3, 40.59426, -73.93826
920, 0, 40.70913, -73.960205
921, 34, 40.75017, -73.98666
922, 13, 40.699635, -73.91088
923, 6, 40.7638, -73.97864
924, 13, 40.66058, -73.931145
925, 0, 40.71451, -74.010635
926, 6, 40.882507, -73.89244
927, 1, 40.666424, -73.98219
928, 0, 40.767944, -73.97214
929, 1, 40.84433, -73.94029
930, 0, 40.828808, -73.9233
931, 0, 40.715443, -73.944885
932, 1, 40.72715, -73.855515
934, 0, 40.7614, -73.96073
935, 8, 40.726215, -73.991714
936, 13, 40.934105, -73.74727
937, 4, 40.763306, -73.96742
939, 8, 40.753036, -73.98777
940, 1, 40.827366, -73.92942
941, 0, 40.68983, -73.9734
942, 11, 40.740395, -73.99456
943, 0, 40.735336, -73.99151
944, 24, 40.76359, -73.97873
945, 17, 40.735455, -73.99661
946, 26, 40.739006, -73.877426
947, 31, 40.733055, -73.819756
948, 5, 40.75042, -73.667244
949, 4, 40.729504, -73.7449
950, 3, 40.756817, -73.9863
951, 4, 40.575565, -73.98175
952, 3, 40.80703, -73.98964
953, 0, 40.76409, -73.971085
954, 6, 40.785248, -73.84132
955, 11, 40.77811, -73.95476
956, 8, 40.711483, -73.99733
957, 8, 40.745625, -73.9778
958, 18, 40.8655, -73.85779
959, 5, 40.86537, -73.8583
960, 8, 40.879673, -73.83784
961, 8, 40.738945, -74.03052
962, 31, 40.872143, -73.91239
963, 8, 40.85768, -73.914925
964, 3, 40.649067, -73.66615
966, 0, 40.719196, -73.59551
967, 13, 40.911568, -73.780106
968, 4, 40.755646, -73.8829
969, 23, 40.752697, -73.98882
970, 18, 40.7652, -73.967384
971, 17, 40.78589, -73.97686
972, 1, 40.627266, -74.07584
973, 5, 40.802567, -73.96783
974, 32, 40.76352, -73.969444
976, 0, 40.74128, -73.9881
977, 3, 40.706837, -73.693954
978, 5, 40.72508, -73.634705
979, 29, 40.657795, -73.66443
980, 4, 40.909912, -73.89662
981, 25, 40.692158, -73.93996
982, 6, 40.66144, -73.91534
983, 4, 40.671463, -73.881096
984, 0, 40.759163, -73.9878
985, 3, 40.591534, -74.08799
986, 6, 40.717854, -73.73818
987, 5, 40.77933, -73.90581
988, 3, 40.70556, -74.01354
989, 0, 40.75282, -73.96652
990, 5, 40.76268, -73.98913
991, 0, 40.73875, -73.98989
992, 3, 40.76128, -73.96878
993, 0, 40.720253, -73.98399
994, 4, 40.747356, -73.99547
995, 23, 40.786213, -74.0456
996, 0, 40.604565, -73.99252
997, 18, 40.70211, -73.944046
998, 1, 40.76778, -73.98216
999, 23, 40.76443, -73.98795
1000, 4, 40.726547, -74.008286
1001, 6, 40.675026, -73.798645
1002, 1, 40.753254, -73.98236
1003, 0, 40.829216, -73.94384
1005, 18, 40.76933, -73.94955
1006, 0, 40.7276, -74.00533
1007, 1, 40.817123, -73.896576
1008, 4, 40.956146, -73.864815
1009, 3, 40.7323, -73.81018
1010, 0, 40.662766, -73.99213
1011, 8, 40.72057, -73.99425
1012, 11, 40.723553, -74.048004
1013, 0, 40.766205, -73.962364
1014, 8, 40.720886, -73.84437
1015, 0, 40.610294, -73.962234
1016, 3, 40.64013, -74.07583
1017, 31, 40.503624, -74.2683
1018, 0, 40.693214, -73.97113
1020, 13, 40.58447, -73.95915
1021, 2, 40.666225, -73.793785
1022, 31, 40.650528, -73.9586
1024, 1, 40.62105, -73.99849
1025, 8, 40.80044, -74.00755
1026, 4, 40.741886, -74.00509
1027, 24, 40.71995, -73.98812
1028, 4, 40.851475, -73.844154
1029, 3, 40.822155, -73.89418
1030, 5, 40.67156, -73.99687
1031, 1, 40.72732, -73.99209
1032, 0, 40.606564, -74.16184
1033, 18, 40.64365, -73.97004
1034, 21, 40.724667, -73.98483
1035, 5, 40.723877, -73.85469
1036, 0, 40.751896, -74.00298
1037, 32, 40.767017, -73.97914
1038, 0, 40.747494, -73.64389
1039, 4, 40.76788, -73.990074
1040, 4, 40.732506, -73.85042
1041, 24, 40.783558, -73.9586
1042, 0, 40.747387, -73.886665
1043, 6, 40.74482, -73.995155
1044, 13, 40.743397, -73.99344
1045, 0, 40.757027, -73.97769
1046, 1, 40.658764, -73.63552
1047, 0, 40.75413, -73.977234
1048, 8, 40.863842, -73.97511
1049, 11, 40.71953, -73.98503
1050, 13, 40.727325, -73.98454
1051, 1, 40.762974, -73.97378
1052, 19, 40.85204, -73.82812
1053, 8, 40.653114, -74.19921
1054, 3, 40.7075, -73.79432
1055, 0, 40.76265, -73.97344
1056, 1, 40.695778, -73.97448
1057, 4, 40.804436, -73.95086
1058, 18, 40.62017, -73.93662
1059, 0, 40.76152, -73.98312
1060, 0, 40.71206, -73.96606
1061, 8, 40.710957, -74.06298
1062, 17, 40.74351, -73.61834
1063, 5, 40.60452, -73.99842
1064, 17, 40.63145, -73.95182
1065, 0, 40.772667, -73.90628
1066, 6, 40.72537, -73.997246
1067, 1, 40.762398, -73.97225
1068, 3, 40.728752, -73.70457
1069, 34, 40.869358, -73.82597
1070, 8, 40.75168, -73.995834
1071, 23, 40.724842, -73.56055
1072, 5, 40.795586, -73.93307
1073, 6, 40.70567, -74.00173
1074, 34, 40.672222, -73.98668
1075, 26, 40.753338, -73.99931
1076, 0, 40.738426, -73.612854
1077, 3, 40.79479, -73.97218
1078, 25, 40.725246, -73.594215
1079, 13, 40.65998, -74.17033
1080, 4, 40.789906, -73.953064
1081, 24, 40.627678, -74.1669
1082, 29, 40.573223, -74.11793
1083, 0, 40.720737, -73.98876
1084, 1, 40.806923, -73.94342
1085, 3, 40.785053, -73.97923
1086, 23, 40.703514, -73.86022
1087, 8, 40.718857, -73.98221
1088, 34, 40.77131, -73.73498
1089, 32, 40.74833, -73.99622
1090, 18, 40.747494, -73.97731
1091, 14, 40.729923, -73.99742
1092, 6, 40.757084, -73.98594
1093, 0, 40.932655, -73.89874
1094, 6, 40.764503, -73.98209
1095, 0, 40.725605, -74.00749
1096, 8, 40.74911, -73.98846
1097, 29, 40.75559, -73.94115
1098, 4, 40.728046, -73.90667
1099, 32, 40.72602, -73.98413
1100, 5, 40.71397, -73.998024
1101, 1, 40.71756, -73.95581
1102, 0, 40.746, -73.99899
1103, 25, 40.651546, -73.86936
1104, 0, 40.761105, -73.98447
1105, 1, 40.76349, -73.97149
1106, 0, 40.76387, -73.99243
1107, 0, 40.667973, -73.98391
1108, 4, 40.822002, -73.858315
1109, 31, 40.72911, -73.99923
1110, 1, 40.707863, -74.01205
1111, 4, 40.684765, -73.95471
1112, 0, 40.724453, -74.000916
1113, 0, 40.746555, -73.90027
1114, 23, 40.741776, -73.99492
1115, 0, 40.85111, -73.93809
1116, 24, 40.743748, -73.97225
1117, 3, 40.607403, -73.93833
1118, 1, 40.74293, -73.98293
1119, 0, 40.719048, -73.9592
1120, 34, 40.767963, -73.91625
1121, 7, 40.73497, -73.9912
1122, 0, 40.67683, -73.9729
1123, 5, 40.708767, -73.83068
1124, 0, 40.599403, -73.96127
1125, 0, 40.717445, -73.94479
1126, 29, 40.72694, -73.8955
1127, 6, 40.73825, -73.756134
1128, 1, 40.827545, -73.92867
1129, 11, 40.862377, -73.86627
1130, 4, 40.76429, -73.97721
1131, 1, 40.679302, -74.105156
1132, 4, 40.762203, -73.97898
1133, 17, 40.767223, -73.91773
1134, 7, 40.735634, -73.81626
1135, 4, 40.828976, -73.92777
1136, 4, 40.708702, -73.959465
1137, 34, 40.77346, -73.95441
1138, 25, 40.726246, -73.97541
1139, 1, 40.746677, -73.979385
1140, 29, 40.759834, -73.97419
1141, 0, 40.73983, -73.9929
1142, 0, 40.792896, -73.919174
1143, 11, 40.732246, -73.98799
1144, 4, 40.616074, -74.01183
1145, 4, 40.868027, -73.91991
1146, 8, 40.789833, -74.051025
1147, 6, 40.76836, -73.7488
1148, 8, 40.78427, -73.977516
1149, 4, 40.72646, -73.99583
1150, 21, 40.708008, -74.00612
1151, 5, 40.808468, -73.9456
1152, 0, 40.78482, -73.97713
1153, 8, 40.730415, -74.06106
1154, 1, 40.71401, -73.98166
1155, 17, 40.77657, -73.95769
1156, 25, 40.749077, -73.64209
1157, 12, 40.740322, -73.98377
1158, 31, 40.74522, -73.97254
1159, 19, 40.697395, -74.01154
1160, 0, 40.76193, -73.92559
1161, 4, 40.85413, -73.86072
1162, 0, 40.683537, -73.9997
1163, 6, 40.73214, -73.94553
1164, 8, 40.72719, -74.06795
1165, 24, 40.77615, -73.87271
1166, 29, 40.633934, -73.94825
1167, 8, 40.745804, -74.0283
1168, 6, 40.773758, -73.73316
1169, 6, 40.738956, -73.613144
1170, 3, 40.87437, -73.91036
1171, 13, 40.74284, -73.98899
1172, 5, 40.748055, -73.99316
1173, 34, 40.605038, -74.12099
1174, 0, 40.754635, -73.99101
1175, 0, 40.765335, -73.98347
1176, 0, 40.786697, -74.04285
1177, 34, 40.856674, -73.88788
1178, 13, 40.663548, -73.84109
1179, 0, 40.6811, -73.97596
1180, 0, 40.786312, -73.976135
1181, 13, 40.730347, -73.682724
1182, 3, 40.74515, -73.99226
1183, 5, 40.83797, -73.899025
1184, 1, 40.742104, -74.05149
1185, 34, 40.71523, -73.62328
1186, 0, 40.74303, -73.620285
1187, 32, 40.58865, -74.164955
1188, 5, 40.858585, -73.934746
1189, 5, 40.656944, -73.63128
1190, 3, 40.662006, -73.848915
1191, 1, 40.726414, -73.99022
1192, 0, 40.64058, -73.66284
1193, 4, 40.90431, -73.90657
1194, 4, 40.7369, -73.99547
1195, 8, 40.8529, -74.03395
1196, 31, 40.7603, -74.00118
1197, 21, 40.731052, -73.983894
1198, 31, 40.71424, -73.99671
1199, 29, 40.82953, -73.926445
1200, 1, 40.659363, -74.17075
1201, 0, 40.708687, -74.017166
1202, 5, 40.725117, -73.54004
1203, 13, 40.65758, -73.67298
1204, 31, 40.756516, -73.98824
1205, 8, 40.719517, -74.034004
1206, 23, 40.677967, -73.936844
1207, 13, 40.849598, -73.93659
1208, 36, 40.784554, -73.981026
1209, 0, 40.722126, -73.99176
1210, 0, 40.680225, -73.96792
1211, 24, 40.8341, -73.9663
1212, 1, 40.716694, -74.00786
1213, 1, 40.884304, -73.83232
1214, 6, 40.645447, -73.7753
1215, 31, 40.914215, -73.85098
1217, 8, 40.711052, -73.94943
1218, 4, 40.78858, -73.94406
1219, 8, 40.748383, -73.984726
1220, 17, 40.810696, -73.95279
1221, 5, 40.723076, -73.499374
1222, 1, 40.75167, -73.99014
1223, 24, 40.751064, -73.92558
1224, 31, 40.7558, -74.034325
1225, 13, 40.72733, -74.03215
1226, 6, 40.702248, -73.79154
1227, 1, 40.742733, -74.029305
1229, 6, 40.71795, -73.993454
1230, 0, 40.691605, -73.96846
1232, 17, 40.713528, -74.014
1233, 5, 40.707092, -73.9904
1234, 1, 40.727634, -73.99657
1235, 8, 40.81339, -73.95202
1236, 34, 40.59759, -74.148315
1237, 8, 40.71806, -73.957565
1238, 36, 40.83284, -73.85139
1239, 4, 40.70966, -74.00656
1240, 6, 40.571262, -74.229126
1241, 4, 40.703255, -74.01423
1242, 1, 40.752792, -73.9748
1243, 5, 40.75957, -73.73323
1244, 8, 40.77399, -73.95487
1245, 8, 40.753918, -73.99144
1246, 31, 40.759365, -73.9919
1247, 0, 40.742645, -73.999596
1248, 5, 40.733585, -73.86993
1249, 4, 40.71068, -73.85154
1250, 0, 40.77554, -73.960365
1251, 8, 40.62022, -74.007256
1252, 12, 40.641396, -73.984604
1253, 0, 40.782307, -73.97901
1254, 4, 40.60087, -73.75398
1256, 0, 40.794643, -73.966225
1257, 29, 40.814102, -73.93344
1258, 5, 40.701046, -73.82302
1259, 31, 40.713406, -73.913345
1260, 25, 40.74775, -73.977104
1261, 25, 40.751057, -73.98694
1262, 0, 40.776394, -73.96199
1263, 0, 40.757607, -73.99829
1264, 23, 40.740574, -73.98584
1265, 8, 40.912663, -73.90642
1266, 1, 40.637405, -73.77937
1267, 61, 40.739643, -73.98691
1268, 4, 40.73718, -73.98822
1269, 6, 40.76585, -73.6474
1270, 24, 40.732906, -73.998245
1271, 25, 40.77362, -73.95781
1272, 0, 40.73042, -74.00378
1273, 4, 40.936188, -73.83318
1274, 26, 40.723648, -73.569214
1275, 23, 40.755215, -73.96842
1276, 12, 40.76334, -73.98886
1277, 26, 40.622116, -74.025764
1279, 8, 40.749714, -73.988304
1280, 1, 40.875748, -73.89823
1281, 0, 40.80647, -73.964
1282, 5, 40.740704, -73.9218
1283, 1, 40.727158, -73.952705
1284, 4, 40.741238, -73.990395
1285, 1, 40.764557, -73.984245
1286, 5, 40.738174, -73.613365
1287, 18, 40.900936, -73.83114
1288, 13, 40.737423, -73.77788
1289, 4, 40.83662, -73.84714
1290, 14, 40.70568, -74.01688
1291, 4, 40.607513, -73.96362
1293, 0, 40.825733, -73.94342
1294, 0, 40.74466, -73.99047
1295, 0, 40.75653, -73.97833
1296, 1, 40.75019, -74.0043
1297, 8, 40.80063, -74.007515
1298, 41, 40.77305, -73.983696
1299, 3, 40.77566, -73.95638
1300, 7, 40.834137, -73.85516
1301, 36, 40.635044, -73.96262
1302, 3, 40.563225, -74.19128
1303, 0, 40.75287, -73.9893
1304, 0, 40.715008, -73.94003
1305, 4, 40.729973, -73.96028
1306, 23, 40.7441, -74.032455
1307, 0, 40.697086, -74.03919
1308, 29, 40.721584, -73.997734
1309, 21, 40.728878, -73.851616
1310, 23, 40.75749, -73.985054
1311, 19, 40.757984, -73.98603
1312, 6, 40.65041, -73.94748
1313, 25, 40.691334, -73.93945
1314, 1, 40.73816, -73.98898
1315, 17, 40.649635, -73.94934
1316, 0, 40.761837, -73.9664
1317, 0, 40.734116, -73.99994
1318, 13, 40.69383, -73.853226
1319, 0, 40.71848, -73.99775
1320, 11, 40.632633, -74.163376
1321, 1, 40.76289, -73.97403
1323, 14, 40.72761, -74.00731
1324, 1, 40.628056, -74.09497
1325, 3, 40.755146, -73.97566
1326, 23, 40.8426, -73.936295
1328, 0, 40.673687, -73.96055
1329, 4, 40.612125, -73.98291
1330, 0, 40.688763, -73.96027
1331, 0, 40.754745, -73.97145
1332, 41, 40.766685, -73.96176
1333, 1, 40.79492, -74.063126
1334, 4, 40.8519, -73.82899
1335, 31, 40.759094, -73.89218
1336, 5, 40.8308, -74.0004
1337, 5, 40.691093, -73.75818
1338, 11, 40.749306, -73.98702
1339, 0, 40.742355, -74.000595
1340, 4, 40.711205, -74.00896
1341, 0, 40.67556, -73.9779
1342, 8, 40.787815, -74.01023
1343, 1, 40.578598, -73.93258
1344, 0, 40.73992, -73.99326
1346, 1, 40.728985, -73.85969
1347, 29, 40.722744, -73.59018
1348, 8, 40.645348, -73.98547
1350, 4, 40.762737, -73.97963
1351, 0, 40.719257, -74.04225
1352, 6, 40.70723, -73.67303
1353, 7, 40.694695, -73.84896
1354, 6, 40.727116, -74.032196
1356, 18, 40.708717, -73.79912
1357, 0, 40.73246, -73.61022
1358, 4, 40.762863, -73.98837
1359, 26, 40.73356, -74.00431
1360, 8, 40.714226, -74.06154
1361, 0, 40.72438, -73.99354
1362, 3, 40.601204, -73.992775
1363, 0, 40.777103, -73.95022
1364, 14, 40.630516, -74.16869
1365, 4, 40.65904, -73.905815
1366, 36, 40.7402, -73.998535
1367, 31, 40.50371, -74.26835
1368, 13, 40.63315, -73.94765
1369, 25, 40.725933, -73.85092
1370, 36, 40.77994, -73.92228
1371, 0, 40.729816, -73.988106
1372, 12, 40.768097, -73.96682
1373, 18, 40.89837, -73.86718
1374, 8, 40.71838, -74.0525
1375, 0, 40.764072, -73.97855
1376, 8, 40.763176, -74.023705
1377, 8, 40.620926, -73.7462
1378, 29, 40.72755, -73.999016
1379, 1, 40.702526, -73.992836
1380, 5, 40.7521, -73.98525
1381, 0, 40.771996, -73.983475
1382, 1, 40.763786, -73.91499
1383, 6, 40.7257, -73.620544
1384, 6, 40.725792, -73.498344
1385, 24, 40.76216, -74.0414
1386, 4, 40.738926, -73.9774
1387, 6, 40.72563, -73.74015
1388, 0, 40.754868, -73.97423
1389, 0, 40.740623, -73.99146
1390, 8, 40.806103, -73.94042
1391, 25, 40.765415, -73.956795
1392, 12, 40.71882, -73.58972
1393, 0, 40.70726, -74.010574
1394, 5, 40.68121, -73.84137
1395, 29, 40.739803, -73.99484
1396, 21, 40.740448, -74.007805
1397, 13, 40.7483, -73.946396
1398, 0, 40.741577, -73.98948
1399, 11, 40.727383, -73.59159
1400, 35, 40.747574, -73.98113
1401, 0, 40.723602, -73.98957
1402, 8, 40.770634, -73.99168
1403, 0, 40.79986, -73.96823
1404, 13, 40.721687, -74.00038
1405, 19, 40.756344, -73.97222
1406, 0, 40.71689, -73.95853
1407, 6, 40.74488, -73.910065
1408, 11, 40.73599, -73.71432
1409, 29, 40.754406, -73.65072
1410, 4, 40.72935, -73.981155
1411, 41, 40.726715, -73.99205
1412, 5, 40.744213, -73.86274
1413, 5, 40.76005, -73.76977
1414, 0, 40.797222, -73.93469
1415, 6, 40.93266, -73.887665
1416, 5, 40.750935, -73.686554
1417, 6, 40.6334, -74.15361
1418, 1, 40.759098, -73.97957
1419, 4, 40.698963, -73.99012
1420, 8, 40.712383, -74.06477
1421, 1, 40.762928, -73.912575
1422, 0, 40.738514, -73.97484
1423, 23, 40.715626, -73.99009
1425, 6, 40.71968, -74.00007
1426, 0, 40.761974, -73.99014
1427, 1, 40.736908, -73.99549
1428, 25, 40.73035, -73.997536
1429, 21, 40.726543, -73.789825
1430, 36, 40.717957, -73.957726
1431, 0, 40.57482, -73.9653
1432, 0, 40.71898, -74.00491
1433, 5, 40.78492, -74.044235
1434, 8, 40.739174, -74.030426
1435, 0, 40.7758, -73.9534
1436, 6, 40.765003, -73.97934
1437, 21, 40.870617, -73.84654
1438, 5, 40.742283, -73.89565
1439, 4, 40.71489, -74.00797
1440, 1, 40.631134, -73.89302
1441, 3, 40.624393, -74.13636
1442, 24, 40.794285, -73.97187
1443, 34, 40.76653, -73.978935
1444, 0, 40.76408, -73.970566
1445, 8, 40.828022, -73.98653
1446, 5, 40.690624, -73.957405
1447, 1, 40.71435, -74.005974
1448, 19, 40.757694, -73.9915
1449, 0, 40.704227, -73.984665
1451, 6, 40.76684, -73.95364
1452, 5, 40.753418, -73.98088
1454, 5, 40.776077, -73.91069
1455, 4, 40.717815, -73.590836
1456, 0, 40.868935, -73.896164
1457, 18, 40.792374, -73.97352
1458, 1, 40.88611, -73.822876
1459, 1, 40.740547, -74.00522
1460, 3, 40.64669, -74.109634
1461, 8, 40.703136, -73.989784
1462, 34, 40.740993, -73.99959
1463, 0, 40.641747, -74.01705
1464, 3, 40.627045, -74.07617
1465, 8, 40.73502, -74.05973
1466, 35, 40.7296, -73.86259
1467, 0, 40.82307, -73.94071
1468, 4, 40.753323, -73.904785
1469, 0, 40.709343, -73.99637
1470, 13, 40.779953, -73.97694
1472, 3, 40.60421, -74.16213
1473, 29, 40.76227, -73.925934
1474, 0, 40.685585, -73.998634
1475, 14, 40.800533, -73.96837
1476, 0, 40.755272, -73.82804
1477, 18, 40.569958, -73.860985
1478, 6, 40.89501, -73.88224
1479, 31, 40.692368, -73.52753
1480, 34, 40.81777, -73.93897
1481, 0, 40.724636, -73.998405
1482, 5, 40.743782, -73.98579
1483, 1, 40.95741, -73.84306
1484, 1, 40.77856, -73.96987
1485, 6, 40.76495, -73.72581
1486, 14, 40.738056, -73.61331
1487, 0, 40.675465, -73.96358
1488, 0, 40.71548, -73.997536
1489, 5, 40.795273, -73.809715
1490, 8, 40.86092, -73.97069
1491, 0, 40.727, -73.987144
1492, 4, 40.74171, -73.99401
1493, 31, 40.753017, -73.991615
1494, 12, 40.859844, -73.91955
1495, 12, 40.756477, -73.92992
1496, 2, 40.702656, -74.00993
1497, 4, 40.760513, -73.98665
1498, 6, 40.70243, -74.013054
1499, 13, 40.75455, -73.97412
1500, 34, 40.70815, -74.01151
1501, 26, 40.743298, -74.03484
1502, 3, 40.763256, -73.81413
1503, 1, 40.750813, -74.03227
1504, 4, 40.7684, -73.9677
1505, 4, 40.74743, -73.98216
1506, 6, 40.751987, -73.73665
1507, 34, 40.672176, -73.814606
1508, 0, 40.723095, -73.998184
1509, 0, 40.774513, -73.94847
1510, 5, 40.727543, -73.85325
1511, 0, 40.729298, -73.99183
1512, 7, 40.74186, -73.64054
1513, 6, 40.741596, -73.95507
1514, 18, 40.86316, -73.865234
1515, 8, 40.72291, -74.0488
1516, 18, 40.73934, -73.99287
1517, 5, 40.752373, -73.915215
1518, 7, 40.799515, -73.94502
1519, 1, 40.75537, -73.97996
1521, 0, 40.71128, -74.0158
1522, 18, 40.728283, -73.987885
1523, 8, 40.6424, -73.7813
1524, 24, 40.612556, -73.98284
1525, 0, 40.756493, -73.99723
1526, 25, 40.604992, -73.75483
1528, 31, 40.84975, -73.93351
1529, 0, 40.763344, -73.99271
1531, 1, 40.934803, -73.89952
1532, 31, 40.74926, -74.00702
1533, 31, 40.7496, -73.98798
1534, 31, 40.626568, -73.96285
1535, 34, 40.687103, -73.9821
1536, 0, 40.764065, -73.97365
1537, 0, 40.758327, -73.97719
1538, 0, 40.756554, -73.978065
1539, 0, 40.67059, -73.97543
1540, 4, 40.78826, -74.042656
1541, 0, 40.758366, -73.978455
1542, 12, 40.724396, -73.66471
1543, 19, 40.749973, -73.99211
1545, 0, 40.73349, -74.00435
1546, 3, 40.72492, -74.00228
1547, 0, 40.650494, -73.69091
1548, 0, 40.804546, -73.95108
1549, 3, 40.72997, -74.00358
1550, 0, 40.732983, -73.99022
1551, 0, 40.7169, -73.958725
1552, 17, 40.84934, -73.883415
1553, 0, 40.67183, -73.98778
1555, 13, 40.749386, -73.86962
1556, 25, 40.8217, -73.950935
1557, 19, 40.751823, -73.99439
1558, 4, 40.740818, -73.898766
1559, 3, 40.70579, -73.83066
1561, 29, 40.734707, -73.99236
1562, 0, 40.71539, -73.96546
1563, 61, 40.67547, -73.95784
1564, 0, 40.68492, -74.00489
1565, 4, 40.910027, -73.78052
1566, 5, 40.656525, -73.91596
1567, 5, 40.758076, -73.96987
1568, 25, 40.880806, -73.90385
1569, 4, 40.751255, -73.97756
1570, 1, 40.766933, -73.984245
1571, 18, 40.623844, -74.01149
1573, 5, 40.684456, -73.97853
1574, 13, 40.82217, -73.93118
1575, 13, 40.751095, -73.870575
1576, 1, 40.789036, -73.94307
1578, 14, 40.58837, -73.98468
1579, 4, 40.752327, -73.99405
1580, 8, 40.850723, -73.967514
1581, 3, 40.622185, -74.02852
1582, 8, 40.837074, -73.87161
1583, 4, 40.75878, -73.989555
1584, 6, 40.78681, -73.83555
1585, 0, 40.655384, -74.19345
1586, 3, 40.592457, -74.16286
1587, 23, 40.770023, -74.05857
1588, 1, 40.672363, -73.96106
1590, 8, 40.697506, -74.0802
1591, 23, 40.76842, -73.95785
1592, 1, 40.69984, -73.92012
1593, 0, 40.735832, -73.99366
1594, 0, 40.761814, -73.986084
1595, 8, 40.785187, -73.97518
1596, 0, 40.760128, -73.967926
1597, 5, 40.855495, -73.9176
1598, 6, 40.754795, -73.98771
1599, 1, 40.6228, -74.03163
1600, 13, 40.70377, -73.82367
1601, 1, 40.54292, -74.16422
1602, 23, 40.737507, -74.0008
1603, 0, 40.73761, -73.98794
1604, 8, 40.705254, -74.01147
1605, 18, 40.659565, -73.83955
1606, 0, 40.663315, -73.9846
1607, 8, 40.805656, -73.9919
1608, 14, 40.68577, -73.98171
1609, 19, 40.744694, -73.97882
1610, 3, 40.68287, -73.9706
1611, 29, 40.7127, -74.00878
1612, 8, 40.769947, -73.99511
1613, 1, 40.67636, -73.99891
1614, 6, 40.756695, -73.96479
