id, longitude, latitude, comm
1041,-73.9586,40.783558,12
1042,-73.886665,40.747387,14
1043,-73.995155,40.74482,27
1044,-73.99344,40.743397,0
1045,-73.97769,40.757027,27
1046,-73.63552,40.658764,25
1047,-73.977234,40.75413,15
1048,-73.97511,40.863842,40
1049,-73.98503,40.71953,1
1050,-73.98454,40.727325,1
1051,-73.97378,40.762974,13
1052,-73.82812,40.85204,32
1054,-73.79432,40.7075,54
1055,-73.97344,40.76265,12
1056,-73.97448,40.695778,29
1057,-73.95086,40.804436,5
1058,-73.93662,40.62017,23
1059,-73.98312,40.76152,0
1060,-73.96606,40.71206,22
1061,-74.06298,40.710957,9
1062,-73.61834,40.74351,21
1063,-73.99842,40.60452,23
1064,-73.95182,40.63145,19
1065,-73.90628,40.772667,6
1066,-73.997246,40.72537,2
1067,-73.97225,40.762398,13
1068,-73.70457,40.728752,21
1069,-73.82597,40.869358,32
1070,-73.995834,40.75168,33
1071,-73.56055,40.724842,21
1072,-73.93307,40.795586,5
1073,-74.00173,40.70567,20
1074,-73.98668,40.672222,4
1075,-73.99931,40.753338,33
1076,-73.612854,40.738426,21
1077,-73.97218,40.79479,8
1078,-73.594215,40.725246,21
1080,-73.953064,40.789906,12
1081,-74.1669,40.627678,16
1082,-74.11793,40.573223,16
1083,-73.98876,40.720737,1
1084,-73.94342,40.806923,5
1085,-73.97923,40.785053,8
1086,-73.86022,40.703514,0
1087,-73.98221,40.718857,1
1088,-73.73498,40.77131,7
1089,-73.99622,40.74833,33
1090,-73.97731,40.747494,27
1091,-73.99742,40.729923,2
1092,-73.98594,40.757084,0
1094,-73.98209,40.764503,0
1095,-74.00749,40.725605,34
1096,-73.98846,40.74911,33
1097,-73.94115,40.75559,6
1098,-73.90667,40.728046,30
1099,-73.98413,40.72602,4
1100,-73.998024,40.71397,20
1101,-73.95581,40.71756,22
1102,-73.99899,40.746,27
1103,-73.86936,40.651546,19
1104,-73.98447,40.761105,8
1105,-73.97149,40.76349,13
1106,-73.99243,40.76387,0
1107,-73.98391,40.667973,4
1108,-73.858315,40.822002,32
1109,-73.99923,40.72911,2
1110,-74.01205,40.707863,20
1111,-73.95471,40.684765,19
1112,-74.000916,40.724453,2
1113,-73.90027,40.746555,14
1114,-73.99492,40.741776,3
1115,-73.93809,40.85111,4
1116,-73.97225,40.743748,13
1117,-73.93833,40.607403,23
1118,-73.98293,40.74293,3
1119,-73.9592,40.719048,22
1120,-73.91625,40.767963,6
1121,-73.9912,40.73497,3
1122,-73.9729,40.67683,4
1123,-73.83068,40.708767,30
1124,-73.96127,40.599403,33
1125,-73.94479,40.717445,22
1126,-73.8955,40.72694,14
1127,-73.756134,40.73825,7
1128,-73.92867,40.827545,32
1129,-73.86627,40.862377,32
1130,-73.97721,40.76429,13
1131,-74.105156,40.679302,9
1132,-73.97898,40.762203,13
1133,-73.91773,40.767223,6
1134,-73.81626,40.735634,7
1135,-73.92777,40.828976,32
1136,-73.959465,40.708702,1
1137,-73.95441,40.77346,12
1139,-73.979385,40.746677,3
1140,-73.97419,40.759834,13
1141,-73.9929,40.73983,3
1142,-73.919174,40.792896,15
1143,-73.98799,40.732246,0
1144,-74.01183,40.616074,23
1145,-73.91991,40.868027,40
1146,-74.051025,40.789833,10
1147,-73.7488,40.76836,7
1148,-73.977516,40.78427,8
1149,-73.99583,40.72646,3
1150,-74.00612,40.708008,20
1151,-73.9456,40.808468,2
1152,-73.97713,40.78482,8
1154,-73.98166,40.71401,27
1155,-73.95769,40.77657,12
1156,-73.64209,40.749077,21
1157,-73.98377,40.740322,3
1158,-73.97254,40.74522,3
1159,-74.01154,40.697395,20
1160,-73.92559,40.76193,6
1161,-73.86072,40.85413,32
1162,-73.9997,40.683537,29
1163,-73.94553,40.73214,22
1165,-73.87271,40.77615,14
1166,-73.94825,40.633934,19
1167,-74.0283,40.745804,3
1168,-73.73316,40.773758,7
1169,-73.613144,40.738956,21
1170,-73.91036,40.87437,40
1171,-73.98899,40.74284,15
1172,-73.99316,40.748055,33
1173,-74.12099,40.605038,16
1174,-73.99101,40.754635,0
1175,-73.98347,40.765335,0
1176,-74.04285,40.786697,3
1177,-73.88788,40.856674,13
1179,-73.97596,40.6811,4
1180,-73.976135,40.786312,8
1181,-73.682724,40.730347,21
1182,-73.99226,40.74515,3
1183,-73.899025,40.83797,32
1185,-73.62328,40.71523,21
1186,-73.620285,40.74303,21
1187,-74.164955,40.58865,16
1188,-73.934746,40.858585,40
1189,-73.63128,40.656944,7
1190,-73.848915,40.662006,23
1191,-73.99022,40.726414,0
1192,-73.66284,40.64058,25
1193,-73.90657,40.90431,14
1194,-73.99547,40.7369,3
1195,-74.03395,40.8529,10
1196,-74.00118,40.7603,3
1197,-73.983894,40.731052,1
1198,-73.99671,40.71424,1
1199,-73.926445,40.82953,32
1201,-74.017166,40.708687,20
1202,-73.54004,40.725117,21
1203,-73.67298,40.65758,25
1204,-73.98824,40.756516,13
1205,-74.034004,40.719517,9
1208,-73.981026,40.784554,8
1209,-73.99176,40.722126,3
1210,-73.96792,40.680225,4
1211,-73.9663,40.8341,8
1212,-74.00786,40.716694,27
1213,-73.83232,40.884304,32
1215,-73.85098,40.914215,1
1217,-73.94943,40.711052,22
1218,-73.94406,40.78858,12
1219,-73.984726,40.748383,1
1220,-73.95279,40.810696,5
1221,-73.499374,40.723076,21
1222,-73.99014,40.75167,33
1223,-73.92558,40.751064,13
1224,-74.034325,40.7558,27
1225,-74.03215,40.72733,9
1226,-73.79154,40.702248,54
1227,-74.029305,40.742733,9
1229,-73.993454,40.71795,1
1230,-73.96846,40.691605,4
1232,-74.014,40.713528,20
1233,-73.9904,40.707092,29
1234,-73.99657,40.727634,34
1235,-73.95202,40.81339,5
1236,-74.148315,40.59759,16
1237,-73.957565,40.71806,22
1238,-73.85139,40.83284,32
1239,-74.00656,40.70966,20
1241,-74.01423,40.703255,20
1242,-73.9748,40.752792,15
1243,-73.73323,40.75957,7
1244,-73.95487,40.77399,12
1245,-73.99144,40.753918,0
1246,-73.9919,40.759365,0
1247,-73.999596,40.742645,1
1248,-73.86993,40.733585,14
1249,-73.85154,40.71068,30
1250,-73.960365,40.77554,15
1251,-74.007256,40.62022,15
1252,-73.984604,40.641396,29
1253,-73.97901,40.782307,8
1254,-73.75398,40.60087,32
1256,-73.966225,40.794643,0
1257,-73.93344,40.814102,5
1258,-73.82302,40.701046,30
1259,-73.913345,40.713406,30
1260,-73.977104,40.74775,13
1261,-73.98694,40.751057,0
1262,-73.96199,40.776394,12
1263,-73.99829,40.757607,0
1264,-73.98584,40.740574,3
1267,-73.98691,40.739643,3
1268,-73.98822,40.73718,3
1269,-73.6474,40.76585,21
1270,-73.998245,40.732906,34
1271,-73.95781,40.77362,12
1272,-74.00378,40.73042,1
1273,-73.83318,40.936188,15
1274,-73.569214,40.723648,25
1275,-73.96842,40.755215,15
1276,-73.98886,40.76334,0
1277,-74.025764,40.622116,19
1279,-73.988304,40.749714,33
1280,-73.89823,40.875748,40
1281,-73.964,40.80647,5
1282,-73.9218,40.740704,6
1283,-73.952705,40.727158,22
1284,-73.990395,40.741238,3
1285,-73.984245,40.764557,0
1286,-73.613365,40.738174,21
1287,-73.83114,40.900936,32
1288,-73.77788,40.737423,7
1289,-73.84714,40.83662,32
1290,-74.01688,40.70568,20
1291,-73.96362,40.607513,23
1293,-73.94342,40.825733,5
1294,-73.99047,40.74466,3
1295,-73.97833,40.75653,15
1297,-74.007515,40.80063,10
1298,-73.983696,40.77305,8
1299,-73.95638,40.77566,12
1300,-73.85516,40.834137,32
1301,-73.96262,40.635044,19
1302,-74.19128,40.563225,16
1303,-73.9893,40.75287,33
1304,-73.94003,40.715008,22
1305,-73.96028,40.729973,22
1306,-74.032455,40.7441,9
1307,-74.03919,40.697086,9
1308,-73.997734,40.721584,27
1309,-73.851616,40.728878,30
1310,-73.985054,40.75749,0
1311,-73.98603,40.757984,0
1312,-73.94748,40.65041,19
1314,-73.98898,40.73816,3
1315,-73.94934,40.649635,4
1316,-73.9664,40.761837,3
1317,-73.99994,40.734116,3
1319,-73.99775,40.71848,27
1320,-74.163376,40.632633,16
1321,-73.97403,40.76289,13
1323,-74.00731,40.72761,34
1324,-74.09497,40.628056,16
1325,-73.97566,40.755146,15
1326,-73.936295,40.8426,40
1327,-73.96951,40.76993,3
1328,-73.96055,40.673687,4
1329,-73.98291,40.612125,23
1330,-73.96027,40.688763,4
1331,-73.97145,40.754745,15
1332,-73.96176,40.766685,0
1333,-74.063126,40.79492,10
1334,-73.82899,40.8519,32
1335,-73.89218,40.759094,6
1336,-74.0004,40.8308,10
1337,-73.75818,40.691093,54
1338,-73.98702,40.749306,33
1339,-74.000595,40.742355,27
1340,-74.00896,40.711205,20
1341,-73.9779,40.67556,4
1342,-74.01023,40.787815,10
1343,-73.93258,40.578598,4
1344,-73.99326,40.73992,3
1346,-73.85969,40.728985,14
1347,-73.59018,40.722744,21
1348,-73.98547,40.645348,4
1350,-73.97963,40.762737,13
1351,-74.04225,40.719257,9
1352,-73.67303,40.70723,25
1353,-73.84896,40.694695,19
1354,-74.032196,40.727116,34
1356,-73.79912,40.708717,54
1357,-73.61022,40.73246,21
1358,-73.98837,40.762863,0
1359,-74.00431,40.73356,34
1360,-74.06154,40.714226,9
1361,-73.99354,40.72438,2
1362,-73.992775,40.601204,23
1363,-73.95022,40.777103,12
1364,-74.16869,40.630516,16
1365,-73.905815,40.65904,5
1366,-73.998535,40.7402,27
1368,-73.94765,40.63315,19
1369,-73.85092,40.725933,14
1370,-73.92228,40.77994,6
1371,-73.988106,40.729816,1
1372,-73.96682,40.768097,13
1374,-74.0525,40.71838,9
1375,-73.97855,40.764072,13
1376,-74.023705,40.763176,0
1377,-73.7462,40.620926,20
1378,-73.999016,40.72755,34
1379,-73.992836,40.702526,29
1380,-73.98525,40.7521,0
1381,-73.983475,40.771996,8
1382,-73.91499,40.763786,6
1383,-73.620544,40.7257,21
1384,-73.498344,40.725792,21
1385,-74.0414,40.76216,10
1386,-73.9774,40.738926,3
1387,-73.74015,40.72563,21
1388,-73.97423,40.754868,15
1389,-73.99146,40.740623,3
1390,-73.94042,40.806103,40
1391,-73.956795,40.765415,15
1392,-73.58972,40.71882,21
1393,-74.010574,40.70726,20
1395,-73.99484,40.739803,3
1396,-74.007805,40.740448,27
1397,-73.946396,40.7483,6
1398,-73.98948,40.741577,3
1399,-73.59159,40.727383,21
1400,-73.98113,40.747574,3
1401,-73.98957,40.723602,1
1402,-73.99168,40.770634,0
1403,-73.96823,40.79986,5
1404,-74.00038,40.721687,1
1405,-73.97222,40.756344,15
1406,-73.95853,40.71689,22
1407,-73.910065,40.74488,14
1408,-73.71432,40.73599,21
1409,-73.65072,40.754406,21
1410,-73.981155,40.72935,3
1411,-73.99205,40.726715,1
1412,-73.86274,40.744213,7
1413,-73.76977,40.76005,7
1414,-73.93469,40.797222,5
1416,-73.686554,40.750935,25
1418,-73.97957,40.759098,13
1419,-73.99012,40.698963,29
1420,-74.06477,40.712383,9
1421,-73.912575,40.762928,6
1422,-73.97484,40.738514,33
1423,-73.99009,40.715626,1
1425,-74.00007,40.71968,2
1426,-73.99014,40.761974,0
1427,-73.99549,40.736908,2
1428,-73.997536,40.73035,34
1429,-73.789825,40.726543,14
1430,-73.957726,40.717957,22
1431,-73.9653,40.57482,23
1432,-74.00491,40.71898,2
1433,-74.044235,40.78492,10
1434,-74.030426,40.739174,9
1435,-73.9534,40.7758,12
1436,-73.97934,40.765003,13
1437,-73.84654,40.870617,32
1438,-73.89565,40.742283,8
1439,-74.00797,40.71489,27
1440,-73.89302,40.631134,19
1441,-74.13636,40.624393,16
1442,-73.97187,40.794285,8
1443,-73.978935,40.76653,8
1444,-73.970566,40.76408,13
1445,-73.98653,40.828022,10
1446,-73.957405,40.690624,1
1447,-74.005974,40.71435,15
1448,-73.9915,40.757694,0
1449,-73.984665,40.704227,29
1451,-73.95364,40.76684,12
1452,-73.98088,40.753418,0
1454,-73.91069,40.776077,6
1455,-73.590836,40.717815,0
1456,-73.896164,40.868935,5
1457,-73.97352,40.792374,8
1458,-73.822876,40.88611,32
1459,-74.00522,40.740547,27
1460,-74.109634,40.64669,9
1461,-73.989784,40.703136,29
1462,-73.99959,40.740993,27
1463,-74.01705,40.641747,23
1464,-74.07617,40.627045,16
1465,-74.05973,40.73502,9
1466,-73.86259,40.7296,30
1467,-73.94071,40.82307,5
1468,-73.904785,40.753323,7
1469,-73.99637,40.709343,29
1470,-73.97694,40.779953,8
1472,-74.16213,40.60421,16
1473,-73.925934,40.76227,6
1474,-73.998634,40.685585,34
1475,-73.96837,40.800533,13
1476,-73.82804,40.755272,14
1478,-73.88224,40.89501,40
1479,-73.52753,40.692368,30
1480,-73.93897,40.81777,5
1481,-73.998405,40.724636,2
1482,-73.98579,40.743782,3
1484,-73.96987,40.77856,8
1485,-73.72581,40.76495,7
1486,-73.61331,40.738056,21
1487,-73.96358,40.675465,4
1488,-73.997536,40.71548,2
1489,-73.809715,40.795273,40
1490,-73.97069,40.86092,10
1491,-73.987144,40.727,1
1492,-73.99401,40.74171,3
1493,-73.991615,40.753017,0
1494,-73.91955,40.859844,40
1495,-73.92992,40.756477,6
1496,-74.00993,40.702656,20
1497,-73.98665,40.760513,0
1498,-74.013054,40.70243,20
1499,-73.97412,40.75455,15
1500,-74.01151,40.70815,20
1501,-74.03484,40.743298,9
1502,-73.81413,40.763256,7
1503,-74.03227,40.750813,19
1504,-73.9677,40.7684,12
1505,-73.98216,40.74743,3
1506,-73.73665,40.751987,14
1507,-73.814606,40.672176,5
1508,-73.998184,40.723095,2
1509,-73.94847,40.774513,12
1510,-73.85325,40.727543,30
1511,-73.99183,40.729298,1
1512,-73.64054,40.74186,21
1513,-73.95507,40.741596,14
1514,-73.865234,40.86316,32
1515,-74.0488,40.72291,9
1516,-73.99287,40.73934,3
1517,-73.915215,40.752373,6
1518,-73.94502,40.799515,5
1519,-73.97996,40.75537,20
1521,-74.0158,40.71128,20
1522,-73.987885,40.728283,1
1524,-73.98284,40.612556,23
1525,-73.99723,40.756493,0
1526,-73.75483,40.604992,25
1528,-73.93351,40.84975,40
1529,-73.99271,40.763344,0
1531,-73.89952,40.934803,34
1532,-74.00702,40.74926,27
1533,-73.98798,40.7496,33
1534,-73.96285,40.626568,23
1535,-73.9821,40.687103,4
1536,-73.97365,40.764065,13
1537,-73.97719,40.758327,13
1538,-73.978065,40.756554,0
1539,-73.97543,40.67059,4
1540,-74.042656,40.78826,9
1541,-73.978455,40.758366,13
1542,-73.66471,40.724396,21
1543,-73.99211,40.749973,33
1545,-74.00435,40.73349,34
1546,-74.00228,40.72492,2
1547,-73.69091,40.650494,25
1548,-73.95108,40.804546,5
1549,-74.00358,40.72997,2
1550,-73.99022,40.732983,3
1551,-73.958725,40.7169,22
1552,-73.883415,40.84934,32
1553,-73.98778,40.67183,29
1555,-73.86962,40.749386,14
1556,-73.950935,40.8217,5
1557,-73.99439,40.751823,33
1558,-73.898766,40.740818,14
1559,-73.83066,40.70579,30
1561,-73.99236,40.734707,3
1562,-73.96546,40.71539,22
1563,-73.95784,40.67547,4
1564,-74.00489,40.68492,29
1565,-73.78052,40.910027,0
1566,-73.91596,40.656525,4
1567,-73.96987,40.758076,15
1568,-73.90385,40.880806,40
1569,-73.97756,40.751255,8
1570,-73.984245,40.766933,27
1571,-74.01149,40.623844,23
1573,-73.97853,40.684456,4
1574,-73.93118,40.82217,5
1575,-73.870575,40.751095,14
1576,-73.94307,40.789036,12
1578,-73.98468,40.58837,23
1579,-73.99405,40.752327,33
1580,-73.967514,40.850723,13
1581,-74.02852,40.622185,23
1582,-73.87161,40.837074,32
1584,-73.83555,40.78681,7
1586,-74.16286,40.592457,16
1587,-74.05857,40.770023,20
1588,-73.96106,40.672363,4
1591,-73.95785,40.76842,12
1592,-73.92012,40.69984,4
1593,-73.99366,40.735832,3
1594,-73.986084,40.761814,0
1595,-73.97518,40.785187,8
1596,-73.967926,40.760128,34
1597,-73.9176,40.855495,7
1598,-73.98771,40.754795,0
1599,-74.03163,40.6228,2
1600,-73.82367,40.70377,30
1601,-74.16422,40.54292,1
1602,-74.0008,40.737507,27
1603,-73.98794,40.73761,3
1604,-74.01147,40.705254,20
1606,-73.9846,40.663315,4
1607,-73.9919,40.805656,10
1608,-73.98171,40.68577,4
1609,-73.97882,40.744694,3
1610,-73.9706,40.68287,4
1611,-74.00878,40.7127,20
1612,-73.99511,40.769947,0
1613,-73.99891,40.67636,29
1614,-73.96479,40.756695,15
1615,-73.97217,40.786453,8
1617,-73.836624,40.81511,32
1619,-73.98913,40.80668,10
1620,-74.00046,40.681908,1
1621,-73.981346,40.78444,13
1622,-73.97981,40.764717,8
1623,-73.99433,40.713333,29
1624,-73.99748,40.72436,2
1626,-74.00065,40.726017,2
1627,-73.9844,40.771015,8
1628,-73.98434,40.721714,1
1629,-73.993645,40.601994,23
1630,-74.00049,40.73906,3
1631,-73.831856,40.8476,32
1632,-73.99284,40.760902,0
1633,-73.99355,40.751606,33
1634,-73.97149,40.755993,15
1636,-73.96735,40.752666,15
1637,-73.969246,40.75615,15
1638,-73.75305,40.717117,54
1639,-74.020615,40.781013,10
1640,-73.929214,40.85542,40
1641,-73.83267,40.752068,7
1642,-74.143814,40.570923,16
1643,-73.94025,40.818497,32
1644,-73.919395,40.70186,34
1645,-73.807785,40.70118,54
1646,-73.93368,40.84851,40
1647,-73.96413,40.718468,22
1649,-73.97837,40.61068,23
1650,-74.03323,40.84795,10
1651,-73.98123,40.756187,13
1652,-73.72738,40.777325,7
1653,-73.963234,40.668434,4
1654,-73.98932,40.768463,2
1655,-74.0088,40.715977,20
1656,-73.98224,40.74593,3
1657,-73.88082,40.749954,14
1658,-73.95002,40.684177,20
1659,-73.95589,40.821445,5
1660,-73.97187,40.750153,15
1661,-73.95378,40.791004,12
1662,-73.95061,40.77952,12
1663,-73.983444,40.727562,1
1664,-73.74749,40.727974,21
1665,-73.991325,40.75817,0
1666,-73.921844,40.664,0
1667,-74.01758,40.777927,33
1668,-74.007774,40.713215,33
1669,-73.98825,40.739033,15
1670,-74.06324,40.773975,10
1671,-73.99276,40.723446,2
1672,-73.75641,40.748287,25
1673,-73.94075,40.699337,4
1674,-73.97524,40.782078,8
1675,-73.99008,40.728363,1
1676,-74.02492,40.623528,23
1677,-73.783264,40.64858,19
1678,-74.02528,40.62096,29
1679,-74.12737,40.54218,16
1681,-73.99452,40.685276,29
1682,-73.825386,40.86772,32
1683,-73.94958,40.652775,19
1684,-73.97468,40.756474,15
1685,-73.695305,40.661945,25
1686,-73.97717,40.59622,23
1687,-74.03138,40.615437,29
1688,-73.96353,40.710373,22
1689,-73.99303,40.762905,33
1690,-73.98183,40.762764,0
1691,-73.69671,40.70435,25
1692,-73.90486,40.86277,40
1693,-73.98875,40.721638,27
1696,-73.990776,40.723892,1
1698,-74.00059,40.727352,34
1700,-73.86302,40.728798,14
1701,-73.92333,40.767754,6
1702,-73.86818,40.820446,32
1703,-73.70922,40.661736,22
1704,-73.601135,40.746193,21
1705,-73.99609,40.73175,32
1706,-74.014694,40.71534,20
1709,-73.98668,40.743103,3
1711,-73.98979,40.690838,29
1712,-73.65333,40.70524,25
1713,-74.00292,40.730885,34
1714,-73.95377,40.707172,22
1715,-73.79806,40.66722,21
1716,-73.993034,40.751747,3
1717,-74.14146,40.555153,16
1718,-73.89769,40.869053,40
1719,-73.889084,40.64943,22
1720,-73.974014,40.679256,4
1721,-73.99949,40.71729,2
1722,-73.986145,40.717964,1
1723,-73.8576,40.80586,32
1724,-74.00537,40.75152,27
1725,-73.99451,40.72939,34
1726,-73.992226,40.739376,27
1727,-73.98854,40.744217,3
1729,-73.932365,40.66926,4
1730,-74.00889,40.736736,27
1731,-73.9806,40.691578,4
1732,-73.98488,40.728977,1
1733,-73.61647,40.740383,0
1734,-73.98917,40.743015,3
1735,-73.99464,40.71715,2
1736,-73.99569,40.73787,13
1737,-73.97225,40.746223,15
1738,-74.21562,40.521828,16
1739,-73.685616,40.661285,25
1740,-73.92807,40.866066,40
1741,-74.12158,40.608585,16
1742,-73.92717,40.835728,40
1743,-73.59282,40.72842,21
1744,-74.0009,40.763496,0
1745,-73.98253,40.756725,33
1746,-73.98687,40.70182,29
1748,-74.00489,40.72822,34
1750,-73.96222,40.809155,5
1751,-73.95755,40.721237,3
1752,-73.990265,40.741898,3
1753,-74.004555,40.644135,4
1754,-73.84413,40.838425,8
1755,-73.994484,40.682186,20
1756,-73.6292,40.74423,25
1757,-73.95147,40.59945,23
1758,-74.00036,40.758,33
1759,-73.93958,40.75159,6
1760,-73.97934,40.781918,8
1762,-73.9599,40.813694,0
1763,-73.992966,40.668873,4
1765,-74.034454,40.615288,23
1766,-73.99443,40.722137,8
1767,-73.979904,40.72267,1
1768,-73.92843,40.70219,22
1770,-74.00862,40.703045,20
1771,-73.89002,40.658527,19
1772,-73.99353,40.7589,0
1773,-73.97386,40.752003,15
1774,-73.84566,40.720657,30
1775,-74.213646,40.589966,2
1776,-74.00935,40.74784,27
1777,-73.91012,40.77578,6
1778,-73.952126,40.784077,12
1779,-74.11267,40.670532,9
1780,-73.83141,40.84565,32
1781,-73.893166,40.7348,2
1782,-73.99667,40.73718,1
1783,-73.66861,40.675236,25
1784,-73.80739,40.76367,7
1785,-73.71742,40.744328,21
1786,-73.991165,40.690136,22
1787,-74.1841,40.5513,16
1788,-73.86062,40.726555,14
1789,-74.033005,40.71672,9
1790,-73.97849,40.77736,8
1791,-73.602005,40.724384,21
1792,-73.859375,40.711563,30
1793,-73.78064,40.7717,7
1794,-74.00249,40.625362,23
1795,-73.95253,40.585705,23
1796,-74.04328,40.735115,9
1797,-73.9514,40.73144,33
1798,-74.0567,40.7894,10
1799,-73.97074,40.75556,13
1800,-74.00589,40.708435,20
1801,-74.01039,40.70381,20
1802,-74.001305,40.731823,34
1803,-73.9452,40.698162,3
1804,-73.982475,40.76453,0
1805,-74.00435,40.747643,27
1806,-73.79272,40.753574,7
1807,-73.9427,40.791035,5
1808,-74.07712,40.697052,9
1809,-73.981636,40.679302,4
1810,-73.99294,40.682976,29
1811,-73.99392,40.723186,2
1812,-73.98082,40.77989,34
1813,-73.976585,40.725616,1
1814,-73.98611,40.74756,33
1815,-73.99376,40.731144,34
1817,-73.967834,40.757683,15
1818,-74.017586,40.78755,10
1819,-73.965965,40.6935,4
1820,-74.007256,40.728764,2
1822,-73.9458,40.790615,12
1823,-74.01354,40.792698,10
1824,-73.98391,40.7542,0
1825,-73.97479,40.68015,4
1826,-74.2627,40.553814,16
1827,-73.97968,40.66922,4
1828,-73.984535,40.751736,14
1829,-73.99223,40.749035,33
1830,-74.014984,40.63375,23
1831,-73.794945,40.721027,7
1832,-73.98002,40.77626,8
1833,-73.93249,40.61845,23
1834,-73.97522,40.749924,15
1835,-73.660126,40.687027,21
1836,-73.98493,40.57884,14
1837,-73.891,40.673504,23
1838,-73.883575,40.647346,22
1839,-73.9906,40.753483,27
1842,-73.97876,40.737724,3
1843,-73.96839,40.650284,27
1844,-74.05528,40.717075,9
1846,-73.863144,40.882774,3
1847,-74.074036,40.785213,33
1848,-73.991646,40.697895,29
1849,-73.98957,40.702988,29
1850,-73.98832,40.764217,0
1851,-73.993,40.74789,33
1852,-74.013885,40.70955,20
1854,-73.99047,40.760612,0
1855,-73.990814,40.7302,34
1857,-73.98927,40.75753,0
1858,-73.9891,40.67035,4
1859,-73.83755,40.69867,30
1860,-73.9977,40.67805,29
1861,-73.97649,40.751823,15
1862,-73.957985,40.730015,22
1864,-73.6485,40.700523,21
1865,-73.64629,40.76213,21
1866,-73.84563,40.75746,7
1867,-74.00938,40.745266,27
1868,-73.89053,40.859432,32
1869,-73.86185,40.846474,32
1870,-73.98377,40.75583,0
1871,-74.022705,40.635918,23
1872,-73.9726,40.76173,13
1874,-73.940865,40.738544,6
1875,-74.007515,40.705173,20
1876,-74.01057,40.648502,2
1877,-73.79952,40.722992,7
